Date,Total_Bitcoins
2018-03-08,16906187.5
2018-03-07,16904225.0
2018-03-06,16902275.0
2018-03-05,16900412.5
2018-03-04,16898562.5
2018-03-03,16896312.5
2018-03-02,16894362.5
2018-03-01,16892300.0
2018-02-28,16890362.5
2018-02-27,16888362.5
2018-02-26,16886600.0
2018-02-25,16884462.5
2018-02-24,16882650.0
2018-02-23,16880800.0
2018-02-22,16878937.5
2018-02-21,16876825.0
2018-02-20,16875062.5
2018-02-19,16873037.5
2018-02-18,16871012.5
2018-02-17,16869150.0
2018-02-16,16867187.5
2018-02-15,16865550.0
2018-02-14,16863312.5
2018-02-13,16861262.5
2018-02-12,16859187.5
2018-02-11,16857300.0
2018-02-10,16855512.5
2018-02-09,16853825.0
2018-02-08,16852187.5
2018-02-07,16850425.0
2018-02-06,16848300.0
2018-02-05,16845987.5
2018-02-04,16843762.5
2018-02-03,16841787.5
2018-02-02,16839687.5
2018-02-01,16837687.5
2018-01-31,16836225.0
2018-01-30,16834137.5
2018-01-29,16832287.5
2018-01-28,16830312.5
2018-01-27,16828350.0
2018-01-26,16826412.5
2018-01-25,16824437.5
2018-01-24,16822237.5
2018-01-23,16820025.0
2018-01-22,16817937.5
2018-01-21,16815600.0
2018-01-20,16813375.0
2018-01-19,16811312.5
2018-01-18,16809150.0
2018-01-17,16807062.5
2018-01-16,16805075.0
2018-01-15,16803200.0
2018-01-14,16801262.5
2018-01-13,16799400.0
2018-01-12,16797175.0
2018-01-11,16794762.5
2018-01-10,16792687.5
2018-01-09,16790637.5
2018-01-08,16788562.5
2018-01-07,16786537.5
2018-01-06,16784437.5
2018-01-05,16782650.0
2018-01-04,16780550.0
2018-01-03,16778587.5
2018-01-02,16776450.0
2018-01-01,16774500.0
2017-12-31,16772462.5
2017-12-30,16770625.0
2017-12-29,16768562.5
2017-12-28,16766700.0
2017-12-27,16764750.0
2017-12-26,16762975.0
2017-12-25,16761287.5
2017-12-24,16759387.5
2017-12-23,16757650.0
2017-12-22,16755712.5
2017-12-21,16754062.5
2017-12-20,16752362.5
2017-12-19,16750612.5
2017-12-18,16748337.5
2017-12-17,16746025.0
2017-12-16,16743887.5
2017-12-15,16741775.0
2017-12-14,16739462.5
2017-12-13,16737137.5
2017-12-12,16735187.5
2017-12-11,16733050.0
2017-12-10,16731000.0
2017-12-09,16728825.0
2017-12-08,16726862.5
2017-12-07,16724975.0
2017-12-06,16722625.0
2017-12-05,16720400.0
2017-12-04,16718137.5
2017-12-03,16715937.5
2017-12-02,16713925.0
2017-12-01,16711637.5
2017-11-30,16709550.0
2017-11-29,16707387.5
2017-11-28,16705437.5
2017-11-27,16703312.5
2017-11-26,16701400.0
2017-11-25,16699450.0
2017-11-24,16697587.5
2017-11-23,16695312.5
2017-11-22,16693775.0
2017-11-21,16691612.5
2017-11-20,16689425.0
2017-11-19,16687425.0
2017-11-18,16685725.0
2017-11-17,16683637.5
2017-11-16,16681737.5
2017-11-15,16679837.5
2017-11-14,16678237.5
2017-11-13,16676487.5
2017-11-12,16675487.5
2017-11-11,16674487.5
2017-11-10,16672987.5
2017-11-09,16671075.0
2017-11-08,16669275.0
2017-11-07,16667325.0
2017-11-06,16665662.5
2017-11-05,16663900.0
2017-11-04,16662275.0
2017-11-03,16660787.5
2017-11-02,16658325.0
2017-11-01,16656962.5
2017-10-31,16655237.5
2017-10-30,16653400.0
2017-10-29,16651475.0
2017-10-28,16650412.5
2017-10-27,16649112.5
2017-10-26,16646862.5
2017-10-25,16644550.0
2017-10-24,16642462.5
2017-10-23,16640325.0
2017-10-22,16638050.0
2017-10-21,16636137.5
2017-10-20,16633900.0
2017-10-19,16631675.0
2017-10-18,16629787.5
2017-10-17,16627737.5
2017-10-16,16625562.5
2017-10-15,16623125.0
2017-10-14,16621362.5
2017-10-13,16619662.5
2017-10-12,16617750.0
2017-10-11,16616012.5
2017-10-10,16614012.5
2017-10-09,16612000.0
2017-10-08,16609725.0
2017-10-07,16607750.0
2017-10-06,16605762.5
2017-10-05,16604200.0
2017-10-04,16602525.0
2017-10-03,16600237.5
2017-10-02,16598362.5
2017-10-01,16596737.5
2017-09-30,16595012.5
2017-09-29,16592900.0
2017-09-28,16590687.5
2017-09-27,16588850.0
2017-09-26,16587125.0
2017-09-25,16585562.5
2017-09-24,16583750.0
2017-09-23,16581675.0
2017-09-22,16579937.5
2017-09-21,16577737.5
2017-09-20,16576275.0
2017-09-19,16574325.0
2017-09-18,16572737.5
2017-09-17,16570537.5
2017-09-16,16568425.0
2017-09-15,16566175.0
2017-09-14,16564000.0
2017-09-13,16561625.0
2017-09-12,16559275.0
2017-09-11,16557100.0
2017-09-10,16555375.0
2017-09-09,16553262.5
2017-09-08,16551075.0
2017-09-07,16548875.0
2017-09-06,16546850.0
2017-09-05,16544387.5
2017-09-04,16542200.0
2017-09-03,16540275.0
2017-09-02,16538225.0
2017-09-01,16536050.0
2017-08-31,16534012.5
2017-08-30,16531912.5
2017-08-29,16530050.0
2017-08-28,16528437.5
2017-08-27,16526500.0
2017-08-26,16525187.5
2017-08-25,16523925.0
2017-08-24,16522662.5
2017-08-23,16520675.0
2017-08-22,16519562.5
2017-08-21,16518125.0
2017-08-20,16516500.0
2017-08-19,16514612.5
2017-08-18,16512750.0
2017-08-17,16510512.5
2017-08-16,16508887.5
2017-08-15,16506987.5
2017-08-14,16505362.5
2017-08-13,16503512.5
2017-08-12,16501825.0
2017-08-11,16500025.0
2017-08-10,16498350.0
2017-08-09,16496625.0
2017-08-08,16494575.0
2017-08-07,16492662.5
2017-08-06,16490912.5
2017-08-05,16488700.0
2017-08-04,16486462.5
2017-08-03,16484737.5
2017-08-02,16482837.5
2017-08-01,16480975.0
2017-07-31,16479162.5
2017-07-30,16477325.0
2017-07-29,16475362.5
2017-07-28,16473487.5
2017-07-27,16471562.5
2017-07-26,16469725.0
2017-07-25,16467875.0
2017-07-24,16465650.0
2017-07-23,16463500.0
2017-07-22,16461500.0
2017-07-21,16459575.0
2017-07-20,16457550.0
2017-07-19,16455687.5
2017-07-18,16453625.0
2017-07-17,16451775.0
2017-07-16,16449737.5
2017-07-15,16448150.0
2017-07-14,16446412.5
2017-07-13,16444450.0
2017-07-12,16442237.5
2017-07-11,16440075.0
2017-07-10,16437612.5
2017-07-09,16435887.5
2017-07-08,16433825.0
2017-07-07,16431975.0
2017-07-06,16430200.0
2017-07-05,16428337.5
2017-07-04,16426425.0
2017-07-03,16426425.0
2017-07-02,16424300.0
2017-07-01,16419900.0
2017-06-30,16417975.0
2017-06-29,16416475.0
2017-06-28,16414512.5
2017-06-27,16412875.0
2017-06-26,16411100.0
2017-06-25,16409575.0
2017-06-24,16407750.0
2017-06-23,16405750.0
2017-06-22,16404012.5
2017-06-21,16402262.5
2017-06-20,16400537.5
2017-06-19,16398650.0
2017-06-18,16396837.5
2017-06-17,16395025.0
2017-06-16,16393175.0
2017-06-15,16391262.5
2017-06-14,16389512.5
2017-06-13,16387750.0
2017-06-12,16385912.5
2017-06-11,16384087.5
2017-06-10,16382325.0
2017-06-09,16380437.5
2017-06-08,16378375.0
2017-06-07,16376312.5
2017-06-06,16374425.0
2017-06-05,16372375.0
2017-06-04,16370362.5
2017-06-03,16367962.5
2017-06-02,16366137.5
2017-06-01,16364012.5
2017-05-31,16361962.5
2017-05-30,16359725.0
2017-05-29,16357837.5
2017-05-28,16355775.0
2017-05-27,16353675.0
2017-05-26,16351762.5
2017-05-25,16349725.0
2017-05-24,16347800.0
2017-05-23,16345700.0
2017-05-22,16343875.0
2017-05-21,16342037.5
2017-05-20,16339975.0
2017-05-19,16337925.0
2017-05-18,16336150.0
2017-05-17,16334212.5
2017-05-16,16332562.5
2017-05-15,16330437.5
2017-05-14,16328387.5
2017-05-13,16326412.5
2017-05-12,16324487.5
2017-05-11,16322800.0
2017-05-10,16320950.0
2017-05-09,16319012.5
2017-05-08,16316762.5
2017-05-07,16314675.0
2017-05-06,16312575.0
2017-05-05,16310962.5
2017-05-04,16308862.5
2017-05-03,16307212.5
2017-05-02,16305237.5
2017-05-01,16303362.5
2017-04-30,16301475.0
2017-04-29,16299312.5
2017-04-28,16297612.5
2017-04-27,16295775.0
2017-04-26,16293862.5
2017-04-25,16292012.5
2017-04-24,16290462.5
2017-04-23,16288550.0
2017-04-22,16286737.5
2017-04-21,16284650.0
2017-04-20,16282925.0
2017-04-19,16281137.5
2017-04-18,16279312.5
2017-04-17,16277587.5
2017-04-16,16275762.5
2017-04-15,16273887.5
2017-04-14,16272150.0
2017-04-13,16270562.5
2017-04-12,16268787.5
2017-04-11,16266700.0
2017-04-10,16264862.5
2017-04-09,16262875.0
2017-04-08,16261162.5
2017-04-07,16259137.5
2017-04-06,16257300.0
2017-04-05,16255275.0
2017-04-04,16253712.5
2017-04-03,16251512.5
2017-04-02,16249537.5
2017-04-01,16247887.5
2017-03-31,16246200.0
2017-03-30,16244150.0
2017-03-29,16242425.0
2017-03-28,16240487.5
2017-03-27,16238837.5
2017-03-26,16236762.5
2017-03-25,16235100.0
2017-03-24,16232900.0
2017-03-23,16231050.0
2017-03-22,16229062.5
2017-03-21,16227287.5
2017-03-20,16225587.5
2017-03-19,16223525.0
2017-03-18,16221562.5
2017-03-17,16219637.5
2017-03-16,16217725.0
2017-03-15,16215950.0
2017-03-14,16214000.0
2017-03-13,16212187.5
2017-03-12,16210250.0
2017-03-11,16208387.5
2017-03-10,16206437.5
2017-03-09,16204587.5
2017-03-08,16202812.5
2017-03-07,16200900.0
2017-03-06,16199125.0
2017-03-05,16197287.5
2017-03-04,16195637.5
2017-03-03,16193750.0
2017-03-02,16191787.5
2017-03-01,16189987.5
2017-02-28,16188075.0
2017-02-27,16186275.0
2017-02-26,16184050.0
2017-02-25,16181962.5
2017-02-24,16179925.0
2017-02-23,16178050.0
2017-02-22,16176325.0
2017-02-21,16174600.0
2017-02-20,16172750.0
2017-02-19,16171075.0
2017-02-18,16169187.5
2017-02-17,16167300.0
2017-02-16,16165412.5
2017-02-15,16163675.0
2017-02-14,16161562.5
2017-02-13,16159525.0
2017-02-12,16157775.0
2017-02-11,16156037.5
2017-02-10,16154200.0
2017-02-09,16152087.5
2017-02-08,16150262.5
2017-02-07,16148375.0
2017-02-06,16146812.5
2017-02-05,16144825.0
2017-02-04,16143025.0
2017-02-03,16141162.5
2017-02-02,16139200.0
2017-02-01,16136800.0
2017-01-31,16134987.5
2017-01-30,16133187.5
2017-01-29,16131100.0
2017-01-28,16129200.0
2017-01-27,16127075.0
2017-01-26,16125137.5
2017-01-25,16123275.0
2017-01-24,16121412.5
2017-01-23,16119687.5
2017-01-22,16117512.5
2017-01-21,16115250.0
2017-01-20,16112887.5
2017-01-19,16110712.5
2017-01-18,16108837.5
2017-01-17,16106862.5
2017-01-16,16104750.0
2017-01-15,16102662.5
2017-01-14,16100512.5
2017-01-13,16098637.5
2017-01-12,16096487.5
2017-01-11,16094575.0
2017-01-10,16092575.0
2017-01-09,16090875.0
2017-01-08,16088787.5
2017-01-07,16087062.5
2017-01-06,16085050.0
2017-01-05,16083300.0
2017-01-04,16081387.5
2017-01-03,16079337.5
2017-01-02,16077350.0
2017-01-01,16075400.0
2016-12-31,16073550.0
2016-12-30,16071587.5
2016-12-29,16069712.5
2016-12-28,16067662.5
2016-12-27,16065712.5
2016-12-26,16063937.5
2016-12-25,16061875.0
2016-12-24,16060162.5
2016-12-23,16058262.5
2016-12-22,16056275.0
2016-12-21,16054287.5
2016-12-20,16052562.5
2016-12-19,16050675.0
2016-12-18,16048912.5
2016-12-17,16047112.5
2016-12-16,16045450.0
2016-12-15,16043862.5
2016-12-14,16042125.0
2016-12-13,16039900.0
2016-12-12,16039900.0
2016-12-11,16035612.5
2016-12-10,16033962.5
2016-12-09,16032275.0
2016-12-08,16030312.5
2016-12-07,16028137.5
2016-12-06,16026262.5
2016-12-05,16024362.5
2016-12-04,16022512.5
2016-12-03,16020362.5
2016-12-02,16018575.0
2016-12-01,16016750.0
2016-11-30,16014975.0
2016-11-29,16013112.5
2016-11-28,16011062.5
2016-11-27,16009262.5
2016-11-26,16007350.0
2016-11-25,16005450.0
2016-11-24,16003425.0
2016-11-23,16001587.5
2016-11-22,15999912.5
2016-11-21,15998175.0
2016-11-20,15996575.0
2016-11-19,15994800.0
2016-11-18,15992950.0
2016-11-17,15990962.5
2016-11-16,15988825.0
2016-11-15,15986875.0
2016-11-14,15984725.0
2016-11-13,15982950.0
2016-11-12,15980850.0
2016-11-11,15978812.5
2016-11-10,15976712.5
2016-11-09,15974875.0
2016-11-08,15972762.5
2016-11-07,15970937.5
2016-11-06,15969025.0
2016-11-05,15967187.5
2016-11-04,15965737.5
2016-11-03,15963800.0
2016-11-02,15962137.5
2016-11-01,15960337.5
2016-10-31,15958500.0
2016-10-30,15956400.0
2016-10-29,15954537.5
2016-10-28,15952637.5
2016-10-27,15950612.5
2016-10-26,15948887.5
2016-10-25,15947150.0
2016-10-24,15945362.5
2016-10-23,15943562.5
2016-10-22,15941700.0
2016-10-21,15939650.0
2016-10-20,15937975.0
2016-10-19,15936412.5
2016-10-18,15934475.0
2016-10-17,15932912.5
2016-10-16,15931287.5
2016-10-15,15929512.5
2016-10-14,15927812.5
2016-10-13,15926212.5
2016-10-12,15924412.5
2016-10-11,15922675.0
2016-10-10,15921125.0
2016-10-09,15919125.0
2016-10-08,15917012.5
2016-10-07,15915225.0
2016-10-06,15913212.5
2016-10-05,15911125.0
2016-10-04,15909150.0
2016-10-03,15907262.5
2016-10-02,15905500.0
2016-10-01,15903537.5
2016-09-30,15901762.5
2016-09-29,15899975.0
2016-09-28,15898125.0
2016-09-27,15896037.5
2016-09-26,15894125.0
2016-09-25,15891812.5
2016-09-24,15889737.5
2016-09-23,15888037.5
2016-09-22,15886275.0
2016-09-21,15884200.0
2016-09-20,15882312.5
2016-09-19,15880650.0
2016-09-18,15878837.5
2016-09-17,15876800.0
2016-09-16,15875062.5
2016-09-15,15873137.5
2016-09-14,15871187.5
2016-09-13,15869125.0
2016-09-12,15867087.5
2016-09-11,15865037.5
2016-09-10,15863100.0
2016-09-09,15861325.0
2016-09-08,15859525.0
2016-09-07,15857625.0
2016-09-06,15855925.0
2016-09-05,15854175.0
2016-09-04,15851937.5
2016-09-03,15850362.5
2016-09-02,15848450.0
2016-09-01,15846700.0
2016-08-31,15845025.0
2016-08-30,15842975.0
2016-08-29,15841112.5
2016-08-28,15839212.5
2016-08-27,15837412.5
2016-08-26,15835762.5
2016-08-25,15834137.5
2016-08-24,15832237.5
2016-08-23,15830400.0
2016-08-22,15828425.0
2016-08-21,15826387.5
2016-08-20,15824450.0
2016-08-19,15822525.0
2016-08-18,15820600.0
2016-08-17,15819062.5
2016-08-16,15817375.0
2016-08-15,15815550.0
2016-08-14,15813512.5
2016-08-13,15811475.0
2016-08-12,15809612.5
2016-08-11,15807737.5
2016-08-10,15805850.0
2016-08-09,15804300.0
2016-08-08,15802450.0
2016-08-07,15800600.0
2016-08-06,15798525.0
2016-08-05,15796412.5
2016-08-04,15794500.0
2016-08-03,15792425.0
2016-08-02,15790500.0
2016-08-01,15788587.5
2016-07-31,15786662.5
2016-07-30,15785175.0
2016-07-29,15783337.5
2016-07-28,15781637.5
2016-07-27,15780037.5
2016-07-26,15778425.0
2016-07-25,15776787.5
2016-07-24,15775237.5
2016-07-23,15773600.0
2016-07-22,15771987.5
2016-07-21,15770325.0
2016-07-20,15768450.0
2016-07-19,15766850.0
2016-07-18,15765000.0
2016-07-17,15763137.5
2016-07-16,15761175.0
2016-07-15,15759487.5
2016-07-14,15757725.0
2016-07-13,15756112.5
2016-07-12,15754325.0
2016-07-11,15752537.5
2016-07-10,15750587.5
2016-07-09,15747450.0
2016-07-08,15743825.0
2016-07-07,15740400.0
2016-07-06,15736900.0
2016-07-05,15733275.0
2016-07-04,15729500.0
2016-07-03,15725650.0
2016-07-02,15721925.0
2016-07-01,15718050.0
2016-06-30,15714300.0
2016-06-29,15710650.0
2016-06-28,15706950.0
2016-06-27,15703275.0
2016-06-26,15699625.0
2016-06-25,15695575.0
2016-06-24,15692350.0
2016-06-23,15688850.0
2016-06-22,15685625.0
2016-06-21,15681900.0
2016-06-20,15677800.0
2016-06-19,15673375.0
2016-06-18,15669425.0
2016-06-17,15665700.0
2016-06-16,15661975.0
2016-06-15,15658175.0
2016-06-14,15654875.0
2016-06-13,15650850.0
2016-06-12,15647200.0
2016-06-11,15643300.0
2016-06-10,15639700.0
2016-06-09,15635575.0
2016-06-08,15631975.0
2016-06-07,15628475.0
2016-06-06,15624225.0
2016-06-05,15619975.0
2016-06-04,15617000.0
2016-06-03,15613450.0
2016-06-02,15610000.0
2016-06-01,15606425.0
2016-05-31,15603250.0
2016-05-30,15599650.0
2016-05-29,15595975.0
2016-05-28,15592650.0
2016-05-27,15589175.0
2016-05-26,15585800.0
2016-05-25,15582350.0
2016-05-24,15578675.0
2016-05-23,15574175.0
2016-05-22,15569575.0
2016-05-21,15566050.0
2016-05-20,15562325.0
2016-05-19,15559325.0
2016-05-18,15555500.0
2016-05-17,15551975.0
2016-05-16,15548450.0
2016-05-15,15544975.0
2016-05-14,15541375.0
2016-05-13,15537575.0
2016-05-12,15534100.0
2016-05-11,15530775.0
2016-05-10,15526825.0
2016-05-09,15522500.0
2016-05-08,15518350.0
2016-05-07,15514600.0
2016-05-06,15510550.0
2016-05-05,15506675.0
2016-05-04,15502500.0
2016-05-03,15498725.0
2016-05-02,15494800.0
2016-05-01,15490925.0
2016-04-30,15487275.0
2016-04-29,15483325.0
2016-04-28,15479950.0
2016-04-27,15476725.0
2016-04-26,15472950.0
2016-04-25,15469775.0
2016-04-24,15466475.0
2016-04-23,15462875.0
2016-04-22,15459300.0
2016-04-21,15455525.0
2016-04-20,15450475.0
2016-04-19,15446725.0
2016-04-18,15443350.0
2016-04-17,15439525.0
2016-04-16,15435950.0
2016-04-15,15432325.0
2016-04-14,15428200.0
2016-04-13,15424275.0
2016-04-12,15420475.0
2016-04-11,15416700.0
2016-04-10,15412350.0
2016-04-09,15408300.0
2016-04-08,15404775.0
2016-04-07,15401125.0
2016-04-06,15397250.0
2016-04-05,15393525.0
2016-04-04,15389425.0
2016-04-03,15385750.0
2016-04-02,15382000.0
2016-04-01,15378575.0
2016-03-31,15375450.0
2016-03-30,15371475.0
2016-03-29,15367225.0
2016-03-28,15363675.0
2016-03-27,15359850.0
2016-03-26,15356175.0
2016-03-25,15352550.0
2016-03-24,15348775.0
2016-03-23,15345000.0
2016-03-22,15341275.0
2016-03-21,15338125.0
2016-03-20,15334350.0
2016-03-19,15330975.0
2016-03-18,15327525.0
2016-03-17,15324150.0
2016-03-16,15319900.0
2016-03-15,15319900.0
2016-03-14,15316100.0
2016-03-13,15312325.0
2016-03-12,15305425.0
2016-03-11,15301350.0
2016-03-10,15297325.0
2016-03-09,15293200.0
2016-03-08,15289850.0
2016-03-07,15285975.0
2016-03-06,15282500.0
2016-03-05,15278525.0
2016-03-04,15274725.0
2016-03-03,15271400.0
2016-03-02,15267475.0
2016-03-01,15264275.0
2016-02-29,15260900.0
2016-02-28,15257175.0
2016-02-27,15253900.0
2016-02-26,15250150.0
2016-02-25,15246525.0
2016-02-24,15243450.0
2016-02-23,15240075.0
2016-02-22,15236825.0
2016-02-21,15233675.0
2016-02-20,15229725.0
2016-02-19,15226250.0
2016-02-18,15221750.0
2016-02-17,15218250.0
2016-02-16,15214525.0
2016-02-15,15210825.0
2016-02-14,15206325.0
2016-02-13,15202500.0
2016-02-12,15198525.0
2016-02-11,15193725.0
2016-02-10,15189500.0
2016-02-09,15185275.0
2016-02-08,15181250.0
2016-02-07,15176700.0
2016-02-06,15171925.0
2016-02-05,15167425.0
2016-02-04,15162800.0
2016-02-03,15158450.0
2016-02-02,15154350.0
2016-02-01,15149950.0
2016-01-31,15145475.0
2016-01-30,15141050.0
2016-01-29,15136800.0
2016-01-28,15133100.0
2016-01-27,15129250.0
2016-01-26,15125150.0
2016-01-25,15120825.0
2016-01-24,15116675.0
2016-01-23,15112200.0
2016-01-22,15108075.0
2016-01-21,15104725.0
2016-01-20,15101075.0
2016-01-19,15097350.0
2016-01-18,15092975.0
2016-01-17,15089500.0
2016-01-16,15086025.0
2016-01-15,15082950.0
2016-01-14,15079650.0
2016-01-13,15075825.0
2016-01-12,15071425.0
2016-01-11,15067175.0
2016-01-10,15062925.0
2016-01-09,15058950.0
2016-01-08,15054575.0
2016-01-07,15050975.0
2016-01-06,15047575.0
2016-01-05,15043500.0
2016-01-04,15039125.0
2016-01-03,15035400.0
2016-01-02,15031975.0
2016-01-01,15028600.0
2015-12-31,15025000.0
2015-12-30,15020675.0
2015-12-29,15016875.0
2015-12-28,15012850.0
2015-12-27,15007975.0
2015-12-26,15003325.0
2015-12-25,14999975.0
2015-12-24,14996250.0
2015-12-23,14992125.0
2015-12-22,14988600.0
2015-12-21,14984750.0
2015-12-20,14980525.0
2015-12-19,14976650.0
2015-12-18,14972650.0
2015-12-17,14968675.0
2015-12-16,14964475.0
2015-12-15,14959650.0
2015-12-14,14955250.0
2015-12-13,14951525.0
2015-12-12,14947350.0
2015-12-11,14942975.0
2015-12-10,14938075.0
2015-12-09,14933650.0
2015-12-08,14929675.0
2015-12-07,14925900.0
2015-12-06,14925900.0
2015-12-05,14921600.0
2015-12-04,14913750.0
2015-12-03,14910150.0
2015-12-02,14906475.0
2015-12-01,14901675.0
2015-11-30,14897925.0
2015-11-29,14894000.0
2015-11-28,14890350.0
2015-11-27,14886625.0
2015-11-26,14882575.0
2015-11-25,14878725.0
2015-11-24,14874925.0
2015-11-23,14870925.0
2015-11-22,14866575.0
2015-11-21,14862125.0
2015-11-20,14858150.0
2015-11-19,14854650.0
2015-11-18,14851150.0
2015-11-17,14847125.0
2015-11-16,14842725.0
2015-11-15,14839100.0
2015-11-14,14835300.0
2015-11-13,14831125.0
2015-11-12,14827475.0
2015-11-11,14823050.0
2015-11-10,14819475.0
2015-11-09,14815800.0
2015-11-08,14812300.0
2015-11-07,14808225.0
2015-11-06,14804800.0
2015-11-05,14801075.0
2015-11-04,14797200.0
2015-11-03,14793250.0
2015-11-02,14789625.0
2015-11-01,14785650.0
2015-10-31,14781850.0
2015-10-30,14777750.0
2015-10-29,14774050.0
2015-10-28,14770650.0
2015-10-27,14766700.0
2015-10-26,14762900.0
2015-10-25,14759025.0
2015-10-24,14755550.0
2015-10-23,14751700.0
2015-10-22,14747775.0
2015-10-21,14744150.0
2015-10-20,14740975.0
2015-10-19,14736825.0
2015-10-18,14736825.0
2015-10-17,14733250.0
2015-10-16,14729975.0
2015-10-15,14726100.0
2015-10-14,14722025.0
2015-10-13,14718225.0
2015-10-12,14714875.0
2015-10-11,14711375.0
2015-10-10,14707625.0
2015-10-09,14703900.0
2015-10-08,14700575.0
2015-10-07,14697150.0
2015-10-06,14693775.0
2015-10-05,14690050.0
2015-10-04,14686350.0
2015-10-03,14682575.0
2015-10-02,14678775.0
2015-10-01,14675650.0
2015-09-30,14671800.0
2015-09-29,14667925.0
2015-09-28,14663600.0
2015-09-27,14660125.0
2015-09-26,14652725.0
2015-09-25,14648675.0
2015-09-24,14645050.0
2015-09-23,14641300.0
2015-09-22,14637300.0
2015-09-21,14634000.0
2015-09-20,14631000.0
2015-09-19,14627700.0
2015-09-18,14624100.0
2015-09-17,14620575.0
2015-09-16,14616850.0
2015-09-15,14612775.0
2015-09-14,14608800.0
2015-09-13,14605300.0
2015-09-12,14601900.0
2015-09-11,14597575.0
2015-09-10,14593350.0
2015-09-09,14589825.0
2015-09-08,14586350.0
2015-09-07,14582950.0
2015-09-06,14578975.0
2015-09-05,14575200.0
2015-09-04,14571400.0
2015-09-03,14567625.0
2015-09-02,14563775.0
2015-09-01,14559975.0
2015-08-31,14556000.0
2015-08-30,14552400.0
2015-08-29,14548275.0
2015-08-28,14544550.0
2015-08-27,14540825.0
2015-08-26,14536950.0
2015-08-25,14533500.0
2015-08-24,14529575.0
2015-08-23,14526150.0
2015-08-22,14522325.0
2015-08-21,14518475.0
2015-08-20,14514600.0
2015-08-19,14510800.0
2015-08-18,14507175.0
2015-08-17,14503575.0
2015-08-16,14503575.0
2015-08-15,14499900.0
2015-08-14,14496550.0
2015-08-13,14493200.0
2015-08-12,14489475.0
2015-08-11,14486400.0
2015-08-10,14482175.0
2015-08-09,14477800.0
2015-08-08,14474425.0
2015-08-07,14470500.0
2015-08-06,14466950.0
2015-08-05,14463450.0
2015-08-04,14460300.0
2015-08-03,14456700.0
2015-08-02,14453025.0
2015-08-01,14449100.0
2015-07-31,14445000.0
2015-07-30,14441525.0
2015-07-29,14438100.0
2015-07-28,14434375.0
2015-07-27,14430825.0
2015-07-26,14426950.0
2015-07-25,14423500.0
2015-07-24,14419675.0
2015-07-23,14415475.0
2015-07-22,14411750.0
2015-07-21,14408075.0
2015-07-20,14404575.0
2015-07-19,14400975.0
2015-07-18,14397400.0
2015-07-17,14393400.0
2015-07-16,14389800.0
2015-07-15,14386400.0
2015-07-14,14382550.0
2015-07-13,14379075.0
2015-07-12,14375450.0
2015-07-11,14372000.0
2015-07-10,14368375.0
2015-07-09,14364475.0
2015-07-08,14361025.0
2015-07-07,14357175.0
2015-07-06,14353475.0
2015-07-05,14349225.0
2015-07-04,14345600.0
2015-07-03,14341725.0
2015-07-02,14337675.0
2015-07-01,14334175.0
2015-06-30,14330550.0
2015-06-29,14326975.0
2015-06-28,14323550.0
2015-06-27,14319875.0
2015-06-26,14316675.0
2015-06-25,14312975.0
2015-06-24,14308975.0
2015-06-23,14305200.0
2015-06-22,14301625.0
2015-06-21,14297925.0
2015-06-20,14294875.0
2015-06-19,14291525.0
2015-06-18,14287500.0
2015-06-17,14283650.0
2015-06-16,14280100.0
2015-06-15,14277025.0
2015-06-14,14273275.0
2015-06-13,14269650.0
2015-06-12,14265700.0
2015-06-11,14262300.0
2015-06-10,14258425.0
2015-06-09,14254475.0
2015-06-08,14250425.0
2015-06-07,14246900.0
2015-06-06,14242725.0
2015-06-05,14238700.0
2015-06-04,14235150.0
2015-06-03,14231600.0
2015-06-02,14228050.0
2015-06-01,14224400.0
2015-05-31,14220975.0
2015-05-30,14217300.0
2015-05-29,14214200.0
2015-05-28,14210275.0
2015-05-27,14206975.0
2015-05-26,14203350.0
2015-05-25,14199975.0
2015-05-24,14196375.0
2015-05-23,14192850.0
2015-05-22,14189850.0
2015-05-21,14186300.0
2015-05-20,14182475.0
2015-05-19,14178925.0
2015-05-18,14175525.0
2015-05-17,14172100.0
2015-05-16,14167775.0
2015-05-15,14164575.0
2015-05-14,14160450.0
2015-05-13,14156950.0
2015-05-12,14152900.0
2015-05-11,14148950.0
2015-05-10,14145225.0
2015-05-09,14142000.0
2015-05-08,14138850.0
2015-05-07,14135150.0
2015-05-06,14131125.0
2015-05-05,14127550.0
2015-05-04,14123700.0
2015-05-03,14120400.0
2015-05-02,14116950.0
2015-05-01,14113275.0
2015-04-30,14109600.0
2015-04-29,14106275.0
2015-04-28,14103050.0
2015-04-27,14099125.0
2015-04-26,14095675.0
2015-04-25,14091950.0
2015-04-24,14088100.0
2015-04-23,14085100.0
2015-04-22,14081650.0
2015-04-21,14078075.0
2015-04-20,14074100.0
2015-04-19,14069950.0
2015-04-18,14066550.0
2015-04-17,14063225.0
2015-04-16,14059875.0
2015-04-15,14056425.0
2015-04-14,14053350.0
2015-04-13,14049400.0
2015-04-12,14045875.0
2015-04-11,14042475.0
2015-04-10,14039050.0
2015-04-09,14035500.0
2015-04-08,14031925.0
2015-04-07,14028950.0
2015-04-06,14024975.0
2015-04-05,14021750.0
2015-04-04,14017975.0
2015-04-03,14014125.0
2015-04-02,14010350.0
2015-04-01,14006675.0
2015-03-31,14003125.0
2015-03-30,13999400.0
